SiteID,Type,Art 43 SBCC DCID,Art 47 Preschool Permit DCID,Art 47 I-T Permit DCID,OCFS GFDC License ID,PermitType,Borough,SchoolDistrict,Name,SiteAddress,City,State,Zip,PK5HRFY21,PKFDFY21,PKHDFY21,PKHSEnhancedFY21,PKSCISFY21,3KFDFY21,ChildCare3YrFY21,ChildCare4YrFY21,ChildCareInfantFY21,ChildCareToddlerFY21,CT3YrFY21,CT4YrFY21,DualCCHSInfantFY21,DualCCHSToddlerFY21,HeadStart3YrFY21,HeadStart4YrFY21,CF4YrFY21,CF3YrFY21,CFToddlerFY21,HS_CT4Yr,HS_CT3Yr,EarlyHeadStartFY21,VendorName,VendorTaxID
26Q191,PS,,,,,SBCC,Q,26,P.S. 191 Mayflower,85-15 258 Street,Queens,NY,11001,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
26Q203,PS,,,,,SBCC,Q,26,P.S. 203 Oakland Gardens,53-11 Springfield Boulevard,Queens,NY,11364,,54,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
26Q205,PS,,,,,SBCC,Q,26,P.S. 205 Alexander Graham Bell,75-25 Bell Boulevard,Queens,NY,11364,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
26Q213,PS,,,,,SBCC,Q,26,P.S. 213 The Carl Ullman School,231-02 67 Avenue,Queens,NY,11364,,72,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
26Q221,PS,,,,,SBCC,Q,26,P.S. 221 The North Hills School,57-40 Marathon Parkway,Queens,NY,11362,,18,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
26Q266,PS,,,,,SBCC,Q,26,P.S./I.S. 266,74-10 Commonwealth Boulevard,Queens,NY,11426,,18,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
26Q376,PS,,,,,,Q,26,P.S. 376,210-07 48 Avenue,Queens,NY,11364,,54,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
26Q390,PS,,,,,,Queens,26,P.S. 390 ( Q390 ),56-10 214 STREET,Queens,NY,11364,,18,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
27Q042,PS,,,,,SBCC,Q,27,P.S./M.S 042 R. Vernam,488 Beach 66 Street,Queens,NY,11692,,36,,,,30,,,,,,,,,,,,,,0,0,,City of New York,136400434
27Q043,PS,,,,,SBCC,Q,27,P.S. 043,160 Beach 29 Street,Queens,NY,11691,,54,,,,30,,,,,,,,,,,,,,0,0,,City of New York,136400434
27Q045,PS,,,,,SBCC,Q,27,P.S. 045 Clarence Witherspoon,126-28 150 Street,Queens,NY,11436,,36,,,,60,,,,,,,,,,,,,,0,0,,City of New York,136400434
27Q047,PS,,,,,SBCC,Q,27,P.S. 047 Chris Galas,9 Power Road,Queens,NY,11693,,18,,,,15,,,,,,,,,,,,,,0,0,,City of New York,136400434
27Q051,PS,,,,,SBCC,Q,27,P.S. 051,87-45 117 Street,Queens,NY,11418,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
27Q060,PS,,,,,SBCC,Q,27,P.S. 060 Woodhaven,91-02 88 Avenue,Queens,NY,11421,,90,,,,75,,,,,,,,,,,,,,0,0,,City of New York,136400434
27Q062,PS,,,,,SBCC,Q,27,P. S. 62 - Chester Park School,97-25 108 Street,Queens,NY,11419,,54,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
27Q063,PS,,,,,SBCC,Q,27,P.S. 063 Old South,90-15 Sutter Avenue,Queens,NY,11417,,72,,,,60,,,,,,,,,,,,,,0,0,,City of New York,136400434
27Q064,PS,,,,,,Q,27,P.S. 064 Joseph P. Addabbo,82-01 101 AVENUE,Queens,NY,11416,,18,,,,15,,,,,,,,,,,,,,0,0,,City of New York,136400434
27Q065,PS,,,,,,Q,27,P.S. 65 - The Raymond York Elementary School,103-22 99 Street,Queens,NY,11417,,18,,,,30,,,,,,,,,,,,,,0,0,,City of New York,136400434
27Q066,PS,,,,,SBCC,Q,27,P.S. 066 Jacqueline Kennedy Onassis,85-11 102 Street,Queens,NY,11418,,36,,,,15,,,,,,,,,,,,,,0,0,,City of New York,136400434
27Q090,PS,,,,,SBCC,Q,27,P.S. 090 Horace Mann,86-50 109 Street,Queens,NY,11418,,54,,,,15,,,,,,,,,,,,,,0,0,,City of New York,136400434
27Q096,PS,,,,,SBCC,Q,27,P.S. 096,130-01 Rockaway Boulevard,Queens,NY,11420,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
27Q097,PS,,,,,SBCC,Q,27,P.S. 097 Forest Park,85-52 85 Street,Queens,NY,11421,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
27Q100,PS,,,,,SBCC,Q,27,P.S. 100 Glen Morris,111-11 118 Street,Queens,NY,11420,,72,,,,15,,,,,,,,,,,,,,0,0,,City of New York,136400434
27Q104,PS,,,,,SBCC,Q,27,P.S. 104 The Bays Water,26-01 Mott Avenue,Queens,NY,11691,,54,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
27Q105,PS,,,,,SBCC,Q,27,P.S. 105 The Bay School,420 Beach 51 Street,Queens,NY,11691,,36,,,,15,,,,,,,,,,,,,,0,0,,City of New York,136400434
27Q106,PS,,,,,SBCC,Q,27,Lighthouse Elementary School,180 Beach 35 Street,Queens,NY,11691,,18,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
27Q108,PS,,,,,SBCC,Q,27,P.S. 108 Captain Vincent G. Fowler,108-10 109 Avenue,Queens,NY,11420,,54,,,,15,,,,,,,,,,,,,,0,0,,City of New York,136400434
27Q114,PS,,,,,SBCC,Q,27,P.S. / M.S. 114 Belle Harbor,134-01 Cronston Avenue,Queens,NY,11694,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
27Q123,PS,,,,,SBCC,Q,27,P.S. 123,145-01 119 Avenue,Queens,NY,11436,,54,,,,15,,,,,,,,,,,,,,0,0,,City of New York,136400434
27Q146,PS,,,,,SBCC,Q,27,P.S. 146 Howard Beach,98-01 159 Avenue,Queens,NY,11414,,18,,,,15,,,,,,,,,,,,,,0,0,,City of New York,136400434
27Q155,PS,,,,,SBCC,Q,27,P.S. 155,130-02 115 Avenue,Queens,NY,11420,,54,,,,15,,,,,,,,,,,,,,0,0,,City of New York,136400434
27Q183,PS,,,,,SBCC,Q,27,P.S. 183 Dr. Richard R. Green,2-45 Beach 79 Street,Queens,NY,11693,,18,,,,45,,,,,,,,,,,,,,0,0,,City of New York,136400434
27Q197,PS,,,,,SBCC,Q,27,P.S. 197 The Ocean School,825 Hicksville Road,Queens,NY,11691,,54,,,,45,,,,,,,,,,,,,,0,0,,City of New York,136400434
27Q207,PS,,,,,SBCC,Q,27,P.S. 207 Rockwood Park,159-15 88 Street,Queens,NY,11414,,54,,,,45,,,,,,,,,,,,,,0,0,,City of New York,136400434
27Q223,PS,,,,,SBCC,Q,27,P.S. 223 Lyndon B. Johnson,125-20 Sutphin Boulevard,Queens,NY,11434,,36,,,,45,,,,,,,,,,,,,,0,0,,City of New York,136400434
27Q232,PS,,,,,,Q,27,P.S. 232 Lindenwood,153-23 83 Street,Queens,NY,11414,,36,,,,15,,,,,,,,,,,,,,0,0,,City of New York,136400434
27Q253,PS,,,,,SBCC,Q,27,P.S. 253,1307 Central Avenue,Queens,NY,11691,,30,,,,15,,,,,,,,,,,,,,0,0,,City of New York,136400434
27Q254,PS,,,,,SBCC,Q,27,P.S. 254 - The Rosa Parks School,84-40 101 Street,Queens,NY,11418,,54,,,,30,,,,,,,,,,,,,,0,0,,City of New York,136400434
27Q273,PS,,,,,SBCC,Q,27,P.S. 273,88-07 102 Street,Queens,NY,11418,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
27Q306,PS,,,,,SBCC,Q,27,New York City Academy for Discovery,95-16 89 Avenue,Queens,NY,11421,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
27Q316,PS,,,,,SBCC,Q,27,Queens Explorers Elementary School,90-07 101 Avenue,Queens,NY,11416,,28,,,,15,,,,,,,,,,,,,,0,0,,City of New York,136400434
27Q317,PS,,,,,SBCC,Q,27,Waterside Children's Studio School,190 Beach 110 Street,Queens,NY,11694,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
27Q333,PS,,,,,SBCC,Q,27,Goldie Maple Academy,3-65 Beach 56 Street,Queens,NY,11692,,54,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
27Q362,PS,,,,,SBCC,Q,27,Wave Preparatory Elementary School,535 Briar Place,Queens,NY,11691,,36,,,,15,,,,,,,,,,,,,,0,0,,City of New York,136400434
27Q377,PS,,,,,,Q,27,P.S. 377,9840 Albert Road,Queens,NY,11417,,90,,,,60,,,,,,,,,,,,,,0,0,,City of New York,136400434
28Q040,PS,,,,,SBCC,Q,28,P.S. 040 Samuel Huntington,109-20 Union Hall Street,Queens,NY,11433,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
28Q048,PS,,,,,SBCC,Q,28,P.S. 048 William Wordsworth,108-29 155 Street,Queens,NY,11433,,54,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
28Q050,PS,,,,,SBCC,Q,28,P.S. 050 Talfourd Lawn Elementary School,143-26 101 Avenue,Queens,NY,11435,,90,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
28Q055,PS,,,,,SBCC,Q,28,P.S. 055 Maure,131-10 97 Avenue,Queens,NY,11419,,72,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
28Q080,PS,,,,,SBCC,Q,28,PS 80  The Thurgood Marshall Magnet School of Multimedia and Communication,171-05 137 Avenue,Queens,NY,11434,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
28Q086,PS,,,,,SBCC,Q,28,P.S. Q086,87-41 Parsons Boulevard,Queens,NY,11432,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
28Q101,PS,,,,,SBCC,Q,28,P.S. 101 School in the Gardens,2 Russell Place,Queens,NY,11375,,18,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
28Q117,PS,,,,,SBCC,Q,28,P.S. 117 J. Keld / Briarwood School,85-15 143 Street,Queens,NY,11435,,72,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
28Q121,PS,,,,,SBCC,Q,28,P.S. 121 Queens,126-10 109 Avenue,Queens,NY,11420,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
28Q140,PS,,,,,SBCC,Q,28,P.S. 140 Edward K Ellington,166-01 116 Avenue,Queens,NY,11434,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
28Q144,PS,,,,,SBCC,Q,28,P.S. 144 Col Jeromus Remsen,93-02 69 Avenue,Queens,NY,11375,,72,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
28Q160,PS,,,,,SBCC,Q,28,P.S. 160 Walter Francis Bishop,109-59 Inwood Street,Queens,NY,11435,,72,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
28Q161,PS,,,,,SBCC,Q,28,P.S. 161 Arthur Ashe School,101-33 124 Street,Queens,NY,11419,,72,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
28Q175,PS,,,,,SBCC,Q,28,P.S. 175 The Lynn Gross Discovery School,64-35 102 Street,Queens,NY,11374,,72,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
28Q182,PS,,,,,,Q,28,P.S. 182 Samantha Smith,153-27 88TH AVENUE,Queens,NY,11432,,18,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
28Q196,PS,,,,,SBCC,Q,28,P.S. 196 Grand Central Parkway,71-25 113 Street,Queens,NY,11375,,18,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
28Q206,PS,,,,,SBCC,Q,28,P.S. 206 The Horace Harding School,61-02 98 Street,Queens,NY,11374,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
28Q220,PS,,,,,SBCC,Q,28,P.S. 220 Edward Mandel,62-10 108 Street,Queens,NY,11375,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
28Q303,PS,,,,,SBCC,Q,28,The Academy for Excellence through the Arts,108-55 69 Avenue,Queens,NY,11375,,72,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
28Q349,PS,,,,,SBCC,Q,28,The Queens School for Leadership and Excellence,88-08 164 Street,Queens,NY,11432,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
28Q354,PS,,,,,SBCC,Q,28,The Jermaine L. Green STEM Institute of Queens,126-10 Bedell Street,Queens,NY,11434,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
29Q015,PS,,,,,SBCC,Q,29,P.S. 015 Jackie Robinson,121-15 Lucas Street,Queens,NY,11413,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
29Q033,PS,,,,,,Q,29,P.S. 033 Edward M. Funk,91-37 222 STREET,Queens,NY,11428,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
29Q034,PS,,,,,SBCC,Q,29,P.S. 034 John Harvard,104-12 Springfield Boulevard,Queens,NY,11429,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
29Q035,PS,,,,,SBCC,Q,29,P.S. 035 Nathaniel Woodhull,191-02 90 Avenue,Queens,NY,11423,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
29Q036,PS,,,,,,Q,29,P.S. 036 Saint Albans School,187-01 FOCH BOULEVARD,Queens,NY,11412,,18,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
29Q037,PS,,,,,SBCC,Q,29,Cynthia Jenkins School,179-37 137 Avenue,Queens,NY,11434,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
29Q052,PS,,,,,SBCC,Q,29,P.S. 052 Queens,178-37 146 Terrace,Queens,NY,11434,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
29Q116,PS,,,,,SBCC,Q,29,P.S./I.S. 116 William C. Hughley,107-25 Wren Place,Queens,NY,11433,,54,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
29Q118,PS,,,,,SBCC,Q,29,P.S. 118 Lorraine Hansberry,190-20 109 Road,Queens,NY,11412,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
29Q132,PS,,,,,SBCC,Q,29,P.S. 132 Ralph Bunche,132-15 218 Street,Queens,NY,11413,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
29Q134,PS,,,,,SBCC,Q,29,P.S. 134 Hollis,203-02 109 Avenue,Queens,NY,11412,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
29Q135,PS,,,,,SBCC,Q,29,The Bellaire School,207-11 89 Avenue,Queens,NY,11427,,90,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
29Q136,PS,,,,,SBCC,Q,29,P.S. 136 Roy Wilkins,201-15 115 Avenue,Queens,NY,11412,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
29Q138,PS,,,,,SBCC,Q,29,P.S./M.S. 138 Sunrise,251-11 Weller Avenue,Queens,NY,11422,,54,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
29Q147,PS,,,,,SBCC,Q,29,P.S./M.S. 147 Ronald McNair,218-01 116 Avenue,Queens,NY,11411,,18,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
29Q156,PS,,,,,SBCC,Q,29,P.S. 156 Laurelton,229-02 137 Avenue,Queens,NY,11413,,18,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
29Q176,PS,,,,,SBCC,Q,29,P.S. 176 Cambria Heights,120-45 235 Street,Queens,NY,11411,,54,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
29Q181,PS,,,,,SBCC,Q,29,P.S. 181 Brookfield,148-15 230 Street,Queens,NY,11413,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
29Q195,PS,,,,,SBCC,Q,29,P.S. 195 William Haberle,253-50 149 Avenue,Queens,NY,11422,,54,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
29Q251,PS,,,,,SBCC,Q,29,P.S. 251 Queens,144-51 Arthur Street,Queens,NY,11413,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
29Q270,PS,,,,,SBCC,Q,29,The Gordon Parks School,233-15 Merrick Boulevard,Queens,NY,11422,,18,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
29Q295,PS,,,,,SBCC,Q,29,P.S./I.S. 295,222-14 Jamaica Avenue,Queens,NY,11428,,18,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
29Q360,PS,,,,,SBCC,Q,29,P.S. 360,199-10 112 Avenue,Queens,NY,11412,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
30Q011,PS,,,,,,Q,30,P.S. 011 Kathryn Phelan,54-25 SKILLMAN AVENUE,Queens,NY,11377,,18,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
30Q017,PS,,,,,SBCC,Q,30,P.S. 017 Henry David Thoreau,28-37 29 Street,Queens,NY,11102,,54,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
30Q069,PS,,,,,SBCC,Q,30,P.S. 069 Jackson Heights,77-02 37 Avenue,Queens,NY,11372,,54,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
30Q070,PS,,,,,SBCC,Q,30,P.S. 070,30-45 42 Street,Queens,NY,11103,,108,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
30Q076,PS,,,,,SBCC,Q,30,P.S. 076 William Hallet,36-36 10 Street,Queens,NY,11106,,54,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
30Q078,PS,,,,,SBCC,Q,30,P.S./I.S. 78Q,48-09 Center Boulevard,Queens,NY,11109,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
30Q084,PS,,,,,SBCC,Q,30,P.S. 084 Steinway,22-45 41 Street,Queens,NY,11105,,54,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
30Q085,PS,,,,,SBCC,Q,30,P.S. 085 Judge Charles Vallone,23-70 31 Street,Queens,NY,11105,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
30Q092,PS,,,,,SBCC,Q,30,P.S. 092 Harry T. Stewart Sr.,99-01 34 Avenue,Queens,NY,11368,,90,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
30Q111,PS,,,,,SBCC,Q,30,P.S. 111 Jacob Blackwell,37-15 13 Street,Queens,NY,11101,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
30Q112,PS,,,,,SBCC,Q,30,P.S. 112 Dutch Kills,25-05 37 Avenue,Queens,NY,11101,,72,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
30Q122,PS,,,,,SBCC,Q,30,P.S. 122 Mamie Fay,21-21 Ditmars Boulevard,Queens,NY,11105,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
30Q127,PS,,,,,SBCC,Q,30,P.S. 127 Aerospace Science Magnet School,98-01 25 Avenue,Queens,NY,11369,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
30Q148,PS,,,,,SBCC,Q,30,P.S. 148 Queens,89-02 32 Avenue,Queens,NY,11369,,72,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
30Q150,PS,,,,,SBCC,Q,30,P.S. 150 Queens,40-01 43 Avenue,Queens,NY,11104,,54,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
30Q151,PS,,,,,SBCC,Q,30,P.S. 151 Mary D. Carter,50-05 31 Avenue,Queens,NY,11377,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
30Q152,PS,,,,,SBCC,Q,30,P.S. 152 Gwendoline N. Alleyne School,33-52 62 Street,Queens,NY,11377,,72,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
30Q166,PS,,,,,SBCC,Q,30,P.S. 166 Henry Gradstein,33-09 35 Avenue,Queens,NY,11106,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
30Q171,PS,,,,,SBCC,Q,30,P.S. 171 Peter G. Van Alst,14-14 29 Avenue,Queens,NY,11102,,54,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
30Q212,PS,,,,,SBCC,Q,30,P.S. 212,34-25 82 Street,Queens,NY,11372,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
30Q222,PS,,,,,SBCC,Q,30,P.S. Q222 - Fire Fighter Christopher A. Santora School,86-15 37 Avenue,Queens,NY,11372,,18,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
30Q228,PS,,,,,SBCC,Q,30,P.S. 228 Early Childhood Magnet School of the Arts,32-63 93 Street,Queens,NY,11369,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
30Q234,PS,,,,,SBCC,Q,30,P.S. 234,30-15 29 Street,Queens,NY,11102,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
30Q361,PS,,,,,SBCC,Q,30,The Woodside Community School,39-07 57 Street,Queens,NY,11377,,54,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
30Q398,PS,,,,,,Q,30,P.S. 398,69-01 34th Avenue,Queens,NY,11377,,72,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
31R001,PS,,,,,SBCC,R,31,P.S. 001 Tottenville,58 Summit Street,Staten Island,NY,10307,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
31R003,PS,,,,,SBCC,R,31,P.S. 003 The Margaret Gioiosa School,80 South Goff Avenue,Staten Island,NY,10309,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
31R004,PS,,,,,SBCC,R,31,P.S. 004 Maurice Wollin,200 Nedra Lane,Staten Island,NY,10312,,72,,,,60,,,,,,,,,,,,,,0,0,,City of New York,136400434
31R006,PS,,,,,SBCC,R,31,P.S. 6 Corporal Allan F. Kivlehan School,555 Page Avenue,Staten Island,NY,10307,,54,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
31R008,PS,,,,,SBCC,R,31,P.S. 8 Shirlee Solomon,112 Lindenwood Road,Staten Island,NY,10308,,18,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
31R009,PS,,,,,SBCC,R,31,Naples Street Elementary School,1055 Targee Street,Staten Island,NY,10304,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
31R010,PS,,,,,,STATEN ISLAND,31,Fort Hill Collaborative Elementary School ( R010 ),195 DANIEL LOW TERRACE,STATEN ISLAND,NY,10301,,18,,,,15,,,,,,,,,,,,,,0,0,,City of New York,136400434
31R011,PS,,,,,SBCC,R,31,P.S. 11 Thomas Dongan School,50 Jefferson Street,Staten Island,NY,10304,,36,,,,30,,,,,,,,,,,,,,0,0,,City of New York,136400434
31R013,PS,,,,,SBCC,R,31,P.S. 013 M. L. Lindemeyer,191 Vermont Avenue,Staten Island,NY,10305,,18,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
31R016,PS,,,,,SBCC,R,31,P.S. 016 John J. Driscoll,80 Monroe Avenue,Staten Island,NY,10301,,54,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
31R018,PS,,,,,SBCC,R,31,P.S. 018 John G. Whittier,221 Broadway,Staten Island,NY,10310,,36,,,,30,,,,,,,,,,,,,,0,0,,City of New York,136400434
31R019,PS,,,,,SBCC,R,31,P.S. 019 The Curtis School,780 Post Avenue,Staten Island,NY,10310,,36,,,,30,,,,,,,,,,,,,,0,0,,City of New York,136400434
31R021,PS,,,,,,R,31,P.S. 21 Margaret Emery-Elm Park,168 HOOKER PLACE,Staten Island,NY,10303,,36,,,,15,,,,,,,,,,,,,,0,0,,City of New York,136400434
31R022,PS,,,,,SBCC,R,31,P.S. 022 Graniteville,1860 Forest Avenue,Staten Island,NY,10303,,36,,,,30,,,,,,,,,,,,,,0,0,,City of New York,136400434
31R023,PS,,,,,SBCC,R,31,P.S. 023 Richmondtown,30 Natick Street,Staten Island,NY,10306,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
31R026,PS,,,,,SBCC,R,31,P.S. 026 The Carteret School,4108 Victory Boulevard,Staten Island,NY,10314,,18,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
31R029,PS,,,,,SBCC,R,31,P.S. 029 Bardwell,1581 Victory Boulevard,Staten Island,NY,10314,,18,,,,15,,,,,,,,,,,,,,0,0,,City of New York,136400434
31R030,PS,,,,,SBCC,R,31,P.S. 030 Westerleigh,200 Wardwell Avenue,Staten Island,NY,10314,,18,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
31R031,PS,,,,,SBCC,R,31,P.S. 031 William T. Davis,55 Layton Avenue,Staten Island,NY,10301,,36,,,,30,,,,,,,,,,,,,,0,0,,City of New York,136400434
31R032,PS,,,,,SBCC,R,31,P.S. 032 The Gifford School,32 Elverton Avenue,Staten Island,NY,10308,,54,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
31R036,PS,,,,,SBCC,R,31,P.S. 036 J. C. Drumgoole,255 Ionia Avenue,Staten Island,NY,10312,,90,,,,15,,,,,,,,,,,,,,0,0,,City of New York,136400434
31R038,PS,,,,,SBCC,R,31,P.S. 038 George Cromwell,421 Lincoln Avenue,Staten Island,NY,10306,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
31R041,PS,,,,,SBCC,R,31,The Stephanie A. Vierno School,216 Clawson Street,Staten Island,NY,10306,,36,,,,15,,,,,,,,,,,,,,0,0,,City of New York,136400434
31R042,PS,,,,,SBCC,R,31,P.S. 042 Eltingville,380 Genesee Avenue,Staten Island,NY,10312,,54,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
31R044,PS,,,,,SBCC,R,31,P.S. 044 Thomas C. Brown,80 Maple Parkway,Staten Island,NY,10303,,54,,,,30,,,,,,,,,,,,,,0,0,,City of New York,136400434
31R045,PS,,,,,SBCC,R,31,P.S. 45 John Tyler,58 Lawrence Avenue,Staten Island,NY,10310,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
31R046,PS,,,,,SBCC,R,31,P.S. 046 Albert V. Maniscalco,41 Reid Avenue,Staten Island,NY,10305,,18,,,,15,,,,,,,,,,,,,,0,0,,City of New York,136400434
31R048,PS,,,,,SBCC,R,31,P.S. 048 William G. Wilcox,1050 Targee Street,Staten Island,NY,10304,,18,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
31R050,PS,,,,,SBCC,R,31,P.S. 050 Frank Hankinson,200 Adelaide Avenue,Staten Island,NY,10306,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
31R052,PS,,,,,SBCC,R,31,P.S. 052 John C. Thompson,450 Buel Avenue,Staten Island,NY,10305,,72,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
31R053,PS,,,,,SBCC,R,31,The Barbara Esselborn School,330 Durant Avenue,Staten Island,NY,10308,,72,,,,15,,,,,,,,,,,,,,0,0,,City of New York,136400434
31R054,PS,,,,,SBCC,R,31,P.S. 054 Charles W. Leng,1060 Willowbrook Road,Staten Island,NY,10314,,54,,,,60,,,,,,,,,,,,,,0,0,,City of New York,136400434
31R055,PS,,,,,SBCC,R,31,P.S. 055 Henry M. Boehm,54 Osborne Street,Staten Island,NY,10312,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
31R056,PS,,,,,SBCC,R,31,P.S. 56 The Louis Desario School,250 Kramer Avenue,Staten Island,NY,10309,,54,,,,15,,,,,,,,,,,,,,0,0,,City of New York,136400434
31R057,PS,,,,,SBCC,R,31,P.S. 057 Hubert H. Humphrey,140 Palma Drive,Staten Island,NY,10304,,72,,,,30,,,,,,,,,,,,,,0,0,,City of New York,136400434
